Step,Molecule,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Potential_Energy,Kinetic_Energy,Current_Temperature,Total_Energy
105950,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533226,1.005516,-0.121741
106000,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533226,1.005516,-0.121741
106050,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533226,1.005516,-0.121741
106100,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533226,1.005516,-0.121741
106150,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533226,1.005516,-0.121741
106200,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533226,1.005516,-0.121741
106250,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121741
106300,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121741
106350,0,1.000624,0.821024,0.130588,-0.690940,-0.186302,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121741
106400,0,1.000624,0.821024,0.130588,-0.690940,-0.186303,-0.744544,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106450,0,1.000624,0.821024,0.130588,-0.690940,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106500,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106550,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106600,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106650,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106700,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533227,1.005516,-0.121740
106750,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121740
106800,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121740
106850,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121740
106900,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121739
106950,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121739
107000,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121739
107050,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121739
107100,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744545,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121739
107150,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533228,1.005516,-0.121739
107200,0,1.000624,0.821024,0.130588,-0.690941,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121739
107250,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121739
107300,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121739
107350,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121739
107400,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121738
107450,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121738
107500,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121738
107550,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121738
107600,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121738
107650,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533229,1.005516,-0.121738
107700,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121738
107750,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121738
107800,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744546,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121738
107850,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
107900,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
107950,0,1.000624,0.821024,0.130588,-0.690942,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
108000,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
108050,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
108100,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
108150,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533230,1.005516,-0.121737
108200,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121737
108250,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121737
108300,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121737
108350,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121736
108400,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121736
108450,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744547,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121736
108500,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121736
108550,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121736
108600,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533231,1.005516,-0.121736
108650,0,1.000624,0.821024,0.130588,-0.690943,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121736
108700,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121736
108750,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121736
108800,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
108850,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
108900,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
108950,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
109000,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
109050,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
109100,0,1.000624,0.821024,0.130588,-0.690944,-0.186303,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533232,1.005516,-0.121735
109150,0,1.000624,0.821024,0.130588,-0.690944,-0.186304,-0.744548,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121735
109200,0,1.000624,0.821024,0.130588,-0.690944,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121735
109250,0,1.000624,0.821024,0.130588,-0.690944,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121735
109300,0,1.000624,0.821024,0.130588,-0.690944,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121734
109350,0,1.000624,0.821024,0.130588,-0.690944,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121734
109400,0,1.000624,0.821024,0.130588,-0.690944,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121734
109450,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121734
109500,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121734
109550,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533233,1.005516,-0.121734
109600,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121734
109650,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121734
109700,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121734
109750,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121734
109800,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121733
109850,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744549,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121733
109900,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121733
109950,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121733
110000,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121733
110050,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533234,1.005516,-0.121733
110100,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121733
110150,0,1.000624,0.821024,0.130588,-0.690945,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121733
110200,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121733
110250,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110300,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110350,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110400,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110450,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110500,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110550,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744550,-1.719564,-1.410924,-0.224414,-0.654967,0.533235,1.005516,-0.121732
110600,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121732
110650,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121732
110700,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121732
110750,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121731
110800,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121731
110850,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121731
110900,0,1.000624,0.821024,0.130588,-0.690946,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121731
110950,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121731
111000,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533236,1.005516,-0.121731
111050,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121731
111100,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121731
111150,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121731
111200,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744551,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111250,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111300,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111350,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111400,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111450,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111500,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533237,1.005516,-0.121730
111550,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121730
111600,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121730
111650,0,1.000624,0.821024,0.130588,-0.690947,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121730
111700,0,1.000624,0.821024,0.130588,-0.690948,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121729
111750,0,1.000624,0.821024,0.130588,-0.690948,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121729
111800,0,1.000624,0.821024,0.130588,-0.690948,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121729
111850,0,1.000624,0.821024,0.130588,-0.690948,-0.186304,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121729
111900,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744552,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121729
111950,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533238,1.005516,-0.121729
112000,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121729
112050,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121729
112100,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121729
112150,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121729
112200,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121728
112250,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121728
112300,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121728
112350,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121728
112400,0,1.000624,0.821024,0.130588,-0.690948,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121728
112450,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533239,1.005516,-0.121728
112500,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121728
112550,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121728
112600,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744553,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121728
112650,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
112700,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
112750,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
112800,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
112850,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
112900,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
112950,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533240,1.005516,-0.121727
113000,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121727
113050,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121727
113100,0,1.000624,0.821024,0.130588,-0.690949,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121727
113150,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121726
113200,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121726
113250,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121726
113300,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744554,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121726
113350,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121726
113400,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533241,1.005516,-0.121726
113450,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121726
113500,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121726
113550,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121726
113600,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113650,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113700,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113750,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113800,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113850,0,1.000624,0.821024,0.130588,-0.690950,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113900,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533242,1.005516,-0.121725
113950,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744555,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121725
114000,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121725
114050,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121725
114100,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121724
114150,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121724
114200,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121724
114250,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121724
114300,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121724
114350,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533243,1.005516,-0.121724
114400,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121724
114450,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121724
114500,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121724
114550,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121724
114600,0,1.000624,0.821024,0.130588,-0.690951,-0.186305,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121723
114650,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744556,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121723
114700,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121723
114750,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121723
114800,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121723
